pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
104,14,218,4,0,
104,14,237,4,0,
104,14,241,4,0,
104,14,249,4,0,
104,14,263,4,0,
104,14,280,4,0,
104,14,317,4,0,
104,14,332,4,0,
104,14,374,4,0,
104,14,479,4,0,
104,14,496,4,0,
104,14,497,4,0,
104,14,510,4,0,
104,14,514,4,0,
104,14,523,4,0,
105,14,45,1,1,1
105,14,39,1,1,2
105,14,125,1,1,3
105,14,29,1,1,4
105,14,39,1,3,
105,14,125,1,7,
105,14,29,1,11,
105,14,43,1,13,
105,14,116,1,17,
105,14,155,1,21,
105,14,99,1,23,
105,14,206,1,27,
105,14,37,1,33,
105,14,374,1,37,
105,14,198,1,43,
105,14,283,1,49,
105,14,38,1,53,
105,14,514,1,59,
105,14,7,3,0,
105,14,9,3,0,
105,14,67,3,0,
105,14,173,3,0,
105,14,196,3,0,
105,14,200,3,0,
105,14,214,3,0,
105,14,231,3,0,
105,14,253,3,0,
105,14,282,3,0,
105,14,283,3,0,
105,14,334,3,0,
105,14,414,3,0,
105,14,442,3,0,
105,14,446,3,0,
105,14,14,4,0,
105,14,53,4,0,
105,14,58,4,0,
105,14,59,4,0,
105,14,63,4,0,
105,14,70,4,0,
105,14,89,4,0,
105,14,91,4,0,
105,14,92,4,0,
105,14,104,4,0,
105,14,126,4,0,
105,14,156,4,0,
105,14,157,4,0,
105,14,164,4,0,
105,14,168,4,0,
105,14,182,4,0,
105,14,201,4,0,
105,14,206,4,0,
105,14,207,4,0,
105,14,213,4,0,
105,14,216,4,0,
105,14,218,4,0,
105,14,237,4,0,
105,14,241,4,0,
105,14,249,4,0,
105,14,263,4,0,
105,14,280,4,0,
105,14,317,4,0,
105,14,332,4,0,
105,14,374,4,0,
105,14,411,4,0,
105,14,416,4,0,
105,14,444,4,0,
105,14,479,4,0,
105,14,496,4,0,
105,14,497,4,0,
105,14,510,4,0,
105,14,514,4,0,
105,14,523,4,0,
106,14,279,1,1,1
106,14,24,1,1,2
106,14,96,1,5,
106,14,27,1,9,
106,14,26,1,13,
106,14,280,1,17,
106,14,116,1,21,
106,14,364,1,25,
106,14,136,1,29,
106,14,170,1,33,
106,14,193,1,37,
106,14,469,1,41,
106,14,299,1,45,
106,14,203,1,49,
106,14,25,1,53,
106,14,370,1,57,
106,14,179,1,61,
106,14,67,3,0,
106,14,173,3,0,
106,14,214,3,0,
106,14,270,3,0,
106,14,272,3,0,
106,14,276,3,0,
106,14,282,3,0,
106,14,340,3,0,
106,14,343,3,0,
106,14,70,4,0,
106,14,89,4,0,
106,14,92,4,0,
106,14,104,4,0,
106,14,156,4,0,
106,14,157,4,0,
106,14,164,4,0,
106,14,168,4,0,
106,14,182,4,0,
106,14,207,4,0,
106,14,213,4,0,
106,14,216,4,0,
106,14,218,4,0,
106,14,237,4,0,
106,14,240,4,0,
106,14,241,4,0,
106,14,249,4,0,
106,14,263,4,0,
106,14,280,4,0,
106,14,317,4,0,
106,14,339,4,0,
106,14,374,4,0,
106,14,398,4,0,
106,14,411,4,0,
106,14,444,4,0,
106,14,490,4,0,
106,14,496,4,0,
106,14,514,4,0,
106,14,523,4,0,
106,14,526,4,0,
107,14,279,1,1,1
107,14,4,1,1,2
107,14,97,1,6,
107,14,228,1,11,
107,14,183,1,16,1
107,14,418,1,16,2
107,14,364,1,21,
107,14,410,1,26,
107,14,501,1,31,
107,14,9,1,36,1
107,14,8,1,36,2
107,14,7,1,36,3
107,14,327,1,41,
107,14,5,1,46,
107,14,197,1,51,
107,14,264,1,56,
107,14,68,1,61,
107,14,370,1,66,
107,14,7,3,0,
107,14,8,3,0,
107,14,9,3,0,
107,14,67,3,0,
107,14,173,3,0,
107,14,214,3,0,
107,14,270,3,0,
107,14,272,3,0,
107,14,343,3,0,
107,14,409,3,0,
107,14,70,4,0,
107,14,89,4,0,
107,14,92,4,0,
107,14,104,4,0,
107,14,156,4,0,
107,14,157,4,0,
107,14,164,4,0,
107,14,168,4,0,
107,14,182,4,0,
107,14,207,4,0,
107,14,213,4,0,
107,14,216,4,0,
107,14,218,4,0,
107,14,237,4,0,
107,14,240,4,0,
107,14,241,4,0,
107,14,249,4,0,
107,14,263,4,0,
107,14,280,4,0,
107,14,317,4,0,
107,14,339,4,0,
107,14,374,4,0,
107,14,411,4,0,
107,14,444,4,0,
107,14,490,4,0,
107,14,496,4,0,
107,14,514,4,0,
107,14,523,4,0,
107,14,526,4,0,
108,14,122,1,1,
108,14,48,1,5,
108,14,111,1,9,
108,14,282,1,13,
108,14,35,1,17,
108,14,23,1,21,
108,14,50,1,25,
108,14,21,1,29,
108,14,205,1,33,
108,14,498,1,37,
108,14,382,1,41,
108,14,287,1,45,
108,14,103,1,49,
108,14,438,1,53,
108,14,378,1,57,
108,14,34,2,0,
108,14,133,2,0,
108,14,173,2,0,
108,14,174,2,0,
108,14,187,2,0,
108,14,214,2,0,
108,14,222,2,0,
108,14,265,2,0,
108,14,330,2,0,
108,14,359,2,0,
108,14,428,2,0,
108,14,7,3,0,
108,14,8,3,0,
108,14,9,3,0,
108,14,20,3,0,
108,14,173,3,0,
108,14,196,3,0,
108,14,214,3,0,
108,14,231,3,0,
108,14,282,3,0,
108,14,401,3,0,
108,14,428,3,0,
108,14,14,4,0,
108,14,15,4,0,
108,14,53,4,0,
108,14,57,4,0,
108,14,58,4,0,
108,14,59,4,0,
108,14,63,4,0,
108,14,70,4,0,
108,14,76,4,0,
108,14,85,4,0,
108,14,87,4,0,
108,14,89,4,0,
108,14,91,4,0,
108,14,92,4,0,
108,14,104,4,0,
108,14,126,4,0,
108,14,138,4,0,
108,14,156,4,0,
108,14,157,4,0,
108,14,164,4,0,
108,14,168,4,0,
108,14,182,4,0,
108,14,201,4,0,
108,14,207,4,0,
108,14,213,4,0,
108,14,216,4,0,
108,14,218,4,0,
108,14,237,4,0,
108,14,240,4,0,
108,14,241,4,0,
108,14,244,4,0,
108,14,247,4,0,
108,14,249,4,0,
108,14,263,4,0,
108,14,280,4,0,
108,14,317,4,0,
108,14,374,4,0,
108,14,416,4,0,
108,14,496,4,0,
108,14,510,4,0,
108,14,514,4,0,
108,14,523,4,0,
108,14,525,4,0,
108,14,526,4,0,
109,14,139,1,1,1
109,14,33,1,1,2
109,14,123,1,4,
109,14,108,1,7,
109,14,372,1,12,
109,14,499,1,15,
109,14,124,1,18,
109,14,120,1,23,
109,14,114,1,26,
109,14,360,1,29,
109,14,188,1,34,
109,14,153,1,37,
109,14,194,1,40,
109,14,262,1,45,
109,14,60,2,0,
109,14,103,2,0,
109,14,149,2,0,
109,14,174,2,0,
109,14,180,2,0,
109,14,194,2,0,
109,14,220,2,0,
109,14,254,2,0,
109,14,255,2,0,
109,14,256,2,0,
109,14,288,2,0,
109,14,173,3,0,
109,14,180,3,0,
109,14,214,3,0,
109,14,220,3,0,
109,14,253,3,0,
109,14,399,3,0,
109,14,53,4,0,
109,14,85,4,0,
109,14,87,4,0,
109,14,92,4,0,
109,14,104,4,0,
109,14,126,4,0,
109,14,148,4,0,
109,14,153,4,0,
109,14,156,4,0,
109,14,164,4,0,
109,14,168,4,0,
109,14,182,4,0,
109,14,188,4,0,
109,14,207,4,0,
109,14,213,4,0,
109,14,216,4,0,
109,14,218,4,0,
109,14,237,4,0,
109,14,240,4,0,
109,14,241,4,0,
109,14,247,4,0,
109,14,259,4,0,
109,14,261,4,0,
109,14,263,4,0,
109,14,269,4,0,
109,14,360,4,0,
109,14,371,4,0,
109,14,474,4,0,
109,14,496,4,0,
109,14,510,4,0,
110,14,139,1,1,1
110,14,33,1,1,2
110,14,123,1,1,3
110,14,108,1,1,4
110,14,123,1,4,
110,14,108,1,7,
110,14,372,1,12,
110,14,499,1,15,
110,14,124,1,18,
110,14,120,1,23,
110,14,114,1,26,
110,14,458,1,29,
110,14,188,1,34,
110,14,153,1,40,
110,14,194,1,46,
110,14,262,1,54,
110,14,173,3,0,
110,14,180,3,0,
110,14,214,3,0,
110,14,220,3,0,
110,14,253,3,0,
110,14,399,3,0,
110,14,53,4,0,
110,14,63,4,0,
110,14,85,4,0,
110,14,87,4,0,
110,14,92,4,0,
110,14,104,4,0,
110,14,126,4,0,
110,14,148,4,0,
110,14,153,4,0,
110,14,156,4,0,
110,14,164,4,0,
110,14,168,4,0,
110,14,182,4,0,
110,14,188,4,0,
110,14,207,4,0,
110,14,213,4,0,
110,14,216,4,0,
110,14,218,4,0,
110,14,237,4,0,
110,14,240,4,0,
110,14,241,4,0,
110,14,247,4,0,
110,14,259,4,0,
110,14,261,4,0,
110,14,263,4,0,
110,14,269,4,0,
110,14,360,4,0,
110,14,371,4,0,
110,14,416,4,0,
110,14,474,4,0,
110,14,496,4,0,
110,14,510,4,0,
111,14,30,1,1,1
111,14,39,1,1,2
111,14,23,1,8,
111,14,31,1,12,
111,14,184,1,19,
111,14,350,1,23,
111,14,523,1,30,
111,14,498,1,34,
111,14,36,1,41,
111,14,529,1,45,
111,14,444,1,52,
111,14,89,1,56,
111,14,32,1,63,
111,14,224,1,67,
111,14,68,2,0,
111,14,130,2,0,
111,14,174,2,0,
111,14,179,2,0,
111,14,222,2,0,
111,14,231,2,0,
111,14,242,2,0,
111,14,306,2,0,
111,14,407,2,0,
111,14,422,2,0,
111,14,423,2,0,
111,14,424,2,0,
111,14,431,2,0,
111,14,173,3,0,
111,14,180,3,0,
111,14,196,3,0,
111,14,214,3,0,
111,14,231,3,0,
111,14,253,3,0,
111,14,276,3,0,
111,14,283,3,0,
111,14,401,3,0,
111,14,406,3,0,
111,14,414,3,0,
111,14,446,3,0,
111,14,529,3,0,
111,14,14,4,0,
111,14,46,4,0,
111,14,53,4,0,
111,14,58,4,0,
111,14,59,4,0,
111,14,70,4,0,
111,14,85,4,0,
111,14,87,4,0,
111,14,89,4,0,
111,14,91,4,0,
111,14,92,4,0,
111,14,104,4,0,
111,14,126,4,0,
111,14,156,4,0,
111,14,157,4,0,
111,14,164,4,0,
111,14,168,4,0,
111,14,182,4,0,
111,14,201,4,0,
111,14,207,4,0,
111,14,213,4,0,
111,14,216,4,0,
111,14,218,4,0,
111,14,237,4,0,
111,14,240,4,0,
111,14,241,4,0,
111,14,249,4,0,
111,14,263,4,0,
111,14,317,4,0,
111,14,371,4,0,
111,14,397,4,0,
111,14,398,4,0,
111,14,444,4,0,
111,14,496,4,0,
111,14,510,4,0,
111,14,523,4,0,
112,14,30,1,1,1
112,14,39,1,1,2
112,14,23,1,1,3
112,14,31,1,1,4
112,14,23,1,9,
112,14,31,1,12,
112,14,184,1,19,
112,14,350,1,23,
112,14,523,1,30,
112,14,498,1,34,
112,14,36,1,41,
112,14,359,1,42,
112,14,529,1,47,
112,14,444,1,56,
112,14,89,1,62,
112,14,32,1,71,
112,14,224,1,77,
112,14,7,3,0,
112,14,8,3,0,
112,14,9,3,0,
112,14,173,3,0,
112,14,180,3,0,
112,14,196,3,0,
112,14,200,3,0,
112,14,214,3,0,
112,14,231,3,0,
112,14,253,3,0,
112,14,276,3,0,
112,14,283,3,0,
112,14,335,3,0,
112,14,401,3,0,
112,14,406,3,0,
112,14,414,3,0,
112,14,446,3,0,
112,14,529,3,0,
112,14,14,4,0,
112,14,15,4,0,
112,14,46,4,0,
112,14,53,4,0,
112,14,57,4,0,
112,14,58,4,0,
112,14,59,4,0,
112,14,63,4,0,
112,14,70,4,0,
112,14,85,4,0,
112,14,87,4,0,
112,14,89,4,0,
112,14,91,4,0,
112,14,92,4,0,
112,14,104,4,0,
112,14,126,4,0,
112,14,156,4,0,
112,14,157,4,0,
112,14,164,4,0,
112,14,168,4,0,
112,14,182,4,0,
112,14,201,4,0,
112,14,207,4,0,
112,14,213,4,0,
112,14,216,4,0,
112,14,218,4,0,
112,14,237,4,0,
112,14,240,4,0,
112,14,241,4,0,
112,14,249,4,0,
112,14,263,4,0,
112,14,280,4,0,
112,14,317,4,0,
112,14,371,4,0,
112,14,374,4,0,
112,14,397,4,0,
112,14,398,4,0,
112,14,411,4,0,
112,14,416,4,0,
112,14,421,4,0,
112,14,444,4,0,
112,14,479,4,0,
112,14,496,4,0,
112,14,510,4,0,
112,14,523,4,0,
112,14,525,4,0,
113,14,111,1,1,1
113,14,1,1,1,2
113,14,45,1,1,3
113,14,39,1,5,
113,14,287,1,9,
113,14,3,1,12,
113,14,135,1,16,
113,14,516,1,20,
113,14,107,1,23,
113,14,36,1,27,
113,14,47,1,31,
113,14,374,1,34,
113,14,505,1,38,
113,14,121,1,42,
113,14,113,1,46,
113,14,361,1,50,
113,14,38,1,54,
113,14,68,2,0,
113,14,118,2,0,
113,14,203,2,0,
113,14,215,2,0,
113,14,217,2,0,
113,14,270,2,0,
113,14,312,2,0,
113,14,356,2,0,
113,14,363,2,0,
113,14,426,2,0,
113,14,7,3,0,
113,14,8,3,0,
113,14,9,3,0,
113,14,173,3,0,
113,14,196,3,0,
113,14,214,3,0,
113,14,215,3,0,
113,14,231,3,0,
113,14,270,3,0,
113,14,278,3,0,
113,14,283,3,0,
113,14,285,3,0,
113,14,289,3,0,
113,14,304,3,0,
113,14,343,3,0,
113,14,356,3,0,
113,14,387,3,0,
113,14,409,3,0,
113,14,428,3,0,
113,14,446,3,0,
113,14,53,4,0,
113,14,58,4,0,
113,14,59,4,0,
113,14,63,4,0,
113,14,70,4,0,
113,14,76,4,0,
113,14,85,4,0,
113,14,86,4,0,
113,14,87,4,0,
113,14,89,4,0,
113,14,92,4,0,
113,14,94,4,0,
113,14,104,4,0,
113,14,113,4,0,
113,14,126,4,0,
113,14,138,4,0,
113,14,148,4,0,
113,14,156,4,0,
113,14,157,4,0,
113,14,164,4,0,
113,14,182,4,0,
113,14,201,4,0,
113,14,207,4,0,
113,14,213,4,0,
113,14,216,4,0,
113,14,218,4,0,
113,14,219,4,0,
113,14,237,4,0,
113,14,240,4,0,
113,14,241,4,0,
113,14,244,4,0,
113,14,247,4,0,
113,14,249,4,0,
113,14,258,4,0,
113,14,263,4,0,
113,14,280,4,0,
113,14,317,4,0,
113,14,347,4,0,
113,14,374,4,0,
113,14,416,4,0,
113,14,447,4,0,
113,14,451,4,0,
113,14,496,4,0,
113,14,497,4,0,
113,14,510,4,0,
113,14,514,4,0,
113,14,523,4,0,
113,14,526,4,0,
113,14,528,4,0,
114,14,275,1,1,1
114,14,132,1,1,2
114,14,79,1,4,
114,14,22,1,7,
114,14,71,1,10,
114,14,77,1,14,
114,14,20,1,17,
114,14,74,1,20,
114,14,72,1,23,
114,14,282,1,27,
114,14,78,1,30,
114,14,363,1,33,
114,14,202,1,36,
114,14,246,1,40,
114,14,21,1,43,
114,14,321,1,46,
114,14,378,1,49,
114,14,438,1,53,
114,14,72,2,0,
114,14,73,2,0,
114,14,93,2,0,
114,14,133,2,0,
114,14,175,2,0,
114,14,202,2,0,
114,14,267,2,0,
114,14,283,2,0,
114,14,363,2,0,
114,14,384,2,0,
114,14,437,2,0,
114,14,476,2,0,
114,14,20,3,0,
114,14,173,3,0,
114,14,202,3,0,
114,14,214,3,0,
114,14,220,3,0,
114,14,235,3,0,
114,14,282,3,0,
114,14,283,3,0,
114,14,388,3,0,
114,14,402,3,0,
114,14,14,4,0,
114,14,15,4,0,
114,14,63,4,0,
114,14,76,4,0,
114,14,92,4,0,
114,14,104,4,0,
114,14,115,4,0,
114,14,148,4,0,
114,14,156,4,0,
114,14,164,4,0,
114,14,168,4,0,
114,14,182,4,0,
114,14,188,4,0,
114,14,207,4,0,
114,14,213,4,0,
114,14,216,4,0,
114,14,218,4,0,
114,14,237,4,0,
114,14,241,4,0,
114,14,244,4,0,
114,14,249,4,0,
114,14,263,4,0,
114,14,412,4,0,
114,14,416,4,0,
114,14,447,4,0,
114,14,496,4,0,
115,14,4,1,1,1
115,14,43,1,1,2
115,14,252,1,7,
115,14,39,1,10,
115,14,44,1,13,
115,14,458,1,19,
115,14,99,1,22,
115,14,5,1,25,
115,14,498,1,31,
115,14,146,1,34,
115,14,242,1,37,
115,14,203,1,43,
115,14,200,1,46,
115,14,389,1,49,
115,14,179,1,55,
115,14,23,2,0,
115,14,38,2,0,
115,14,50,2,0,
115,14,68,2,0,
115,14,116,2,0,
115,14,193,2,0,
115,14,253,2,0,
115,14,264,2,0,
115,14,283,2,0,
115,14,306,2,0,
115,14,359,2,0,
115,14,376,2,0,
115,14,509,2,0,
115,14,7,3,0,
115,14,8,3,0,
115,14,9,3,0,
115,14,67,3,0,
115,14,173,3,0,
115,14,180,3,0,
115,14,196,3,0,
115,14,200,3,0,
115,14,214,3,0,
115,14,231,3,0,
115,14,253,3,0,
115,14,270,3,0,
115,14,283,3,0,
115,14,343,3,0,
115,14,401,3,0,
115,14,409,3,0,
115,14,15,4,0,
115,14,46,4,0,
115,14,53,4,0,
115,14,57,4,0,
115,14,58,4,0,
115,14,59,4,0,
115,14,63,4,0,
115,14,70,4,0,
115,14,76,4,0,
115,14,85,4,0,
115,14,87,4,0,
115,14,89,4,0,
115,14,91,4,0,
115,14,92,4,0,
115,14,104,4,0,
115,14,126,4,0,
115,14,156,4,0,
115,14,157,4,0,
115,14,164,4,0,
115,14,168,4,0,
115,14,182,4,0,
115,14,201,4,0,
115,14,207,4,0,
115,14,213,4,0,
115,14,216,4,0,
115,14,218,4,0,
115,14,219,4,0,
115,14,237,4,0,
115,14,240,4,0,
115,14,241,4,0,
115,14,247,4,0,
115,14,249,4,0,
115,14,258,4,0,
115,14,263,4,0,
115,14,280,4,0,
115,14,317,4,0,
115,14,332,4,0,
115,14,374,4,0,
115,14,411,4,0,
115,14,416,4,0,
115,14,421,4,0,
115,14,496,4,0,
115,14,510,4,0,
115,14,514,4,0,
115,14,523,4,0,
115,14,526,4,0,
116,14,145,1,1,
116,14,108,1,4,
116,14,43,1,8,
116,14,55,1,11,
116,14,116,1,14,
116,14,61,1,18,
116,14,97,1,23,
116,14,239,1,26,
116,14,362,1,30,
116,14,56,1,35,
116,14,349,1,38,
116,14,406,1,42,
116,14,13,2,0,
116,14,50,2,0,
116,14,62,2,0,
116,14,82,2,0,
116,14,150,2,0,
116,14,175,2,0,
116,14,190,2,0,
116,14,200,2,0,
116,14,225,2,0,
116,14,324,2,0,
116,14,330,2,0,
116,14,352,2,0,
116,14,499,2,0,
116,14,173,3,0,
116,14,196,3,0,
116,14,200,3,0,
116,14,214,3,0,
116,14,324,3,0,
116,14,340,3,0,
116,14,406,3,0,
116,14,57,4,0,
116,14,58,4,0,
116,14,59,4,0,
116,14,92,4,0,
116,14,104,4,0,
116,14,127,4,0,
116,14,156,4,0,
116,14,164,4,0,
116,14,182,4,0,
116,14,207,4,0,
116,14,213,4,0,
116,14,216,4,0,
116,14,218,4,0,
116,14,237,4,0,
116,14,240,4,0,
116,14,258,4,0,
116,14,263,4,0,
116,14,291,4,0,
116,14,430,4,0,
116,14,496,4,0,
116,14,503,4,0,
117,14,145,1,1,1
117,14,108,1,1,2
117,14,43,1,1,3
117,14,55,1,1,4
117,14,108,1,4,
117,14,43,1,8,
117,14,55,1,11,
117,14,116,1,14,
117,14,61,1,18,
117,14,97,1,23,
117,14,239,1,26,
117,14,362,1,30,
117,14,56,1,40,
117,14,349,1,48,
117,14,406,1,57,
117,14,173,3,0,
117,14,196,3,0,
117,14,200,3,0,
117,14,214,3,0,
117,14,324,3,0,
117,14,340,3,0,
117,14,406,3,0,
117,14,57,4,0,
117,14,58,4,0,
117,14,59,4,0,
117,14,63,4,0,
117,14,92,4,0,
117,14,104,4,0,
117,14,127,4,0,
117,14,156,4,0,
117,14,164,4,0,
117,14,182,4,0,
117,14,207,4,0,
117,14,213,4,0,
117,14,216,4,0,
117,14,218,4,0,
117,14,237,4,0,
117,14,240,4,0,
117,14,258,4,0,
117,14,263,4,0,
117,14,291,4,0,
117,14,416,4,0,
117,14,430,4,0,
117,14,496,4,0,
117,14,503,4,0,
118,14,64,1,1,1
118,14,39,1,1,2
118,14,346,1,1,3
118,14,48,1,7,
118,14,30,1,11,
118,14,352,1,17,
118,14,175,1,21,
118,14,392,1,27,
118,14,31,1,31,
118,14,127,1,37,
118,14,32,1,41,
118,14,97,1,47,
118,14,487,1,51,
118,14,224,1,57,
118,14,34,2,0,
118,14,56,2,0,
118,14,60,2,0,
118,14,114,2,0,
118,14,130,2,0,
118,14,189,2,0,
118,14,214,2,0,
118,14,300,2,0,
118,14,324,2,0,
118,14,341,2,0,
118,14,401,2,0,
118,14,173,3,0,
118,14,196,3,0,
118,14,214,3,0,
118,14,282,3,0,
118,14,324,3,0,
118,14,340,3,0,
118,14,401,3,0,
118,14,529,3,0,
118,14,57,4,0,
118,14,58,4,0,
118,14,59,4,0,
118,14,92,4,0,
118,14,104,4,0,
118,14,127,4,0,
118,14,156,4,0,
118,14,164,4,0,
118,14,182,4,0,
118,14,207,4,0,
118,14,213,4,0,
118,14,216,4,0,
118,14,218,4,0,
118,14,237,4,0,
118,14,240,4,0,
118,14,258,4,0,
118,14,263,4,0,
118,14,291,4,0,
118,14,398,4,0,
118,14,496,4,0,
118,14,503,4,0,
119,14,398,1,1,1
119,14,64,1,1,2
119,14,39,1,1,3
119,14,346,1,1,4
119,14,48,1,1,5
119,14,48,1,7,
119,14,30,1,11,
119,14,352,1,17,
119,14,175,1,21,
119,14,392,1,27,
119,14,31,1,31,
119,14,127,1,40,
119,14,32,1,47,
119,14,97,1,56,
119,14,487,1,63,
119,14,224,1,72,
119,14,173,3,0,
119,14,196,3,0,
119,14,214,3,0,
119,14,282,3,0,
119,14,324,3,0,
119,14,340,3,0,
119,14,401,3,0,
119,14,529,3,0,
119,14,57,4,0,
119,14,58,4,0,
119,14,59,4,0,
119,14,63,4,0,
119,14,92,4,0,
119,14,104,4,0,
119,14,127,4,0,
119,14,156,4,0,
119,14,164,4,0,
119,14,182,4,0,
119,14,207,4,0,
119,14,213,4,0,
119,14,216,4,0,
119,14,218,4,0,
119,14,237,4,0,
119,14,240,4,0,
119,14,258,4,0,
119,14,263,4,0,
119,14,291,4,0,
119,14,398,4,0,
119,14,416,4,0,
119,14,496,4,0,
119,14,503,4,0,
120,14,33,1,1,1
120,14,106,1,1,2
120,14,55,1,6,
120,14,229,1,10,
120,14,105,1,12,
120,14,293,1,15,
120,14,129,1,18,
120,14,61,1,22,
120,14,107,1,25,
120,14,360,1,30,
120,14,113,1,33,
120,14,362,1,36,
120,14,513,1,40,
120,14,408,1,43,
120,14,322,1,48,
120,14,56,1,52,
120,14,173,3,0,
120,14,196,3,0,
120,14,214,3,0,
120,14,220,3,0,
120,14,277,3,0,
120,14,278,3,0,
120,14,324,3,0,
120,14,356,3,0,
120,14,57,4,0,
120,14,58,4,0,
120,14,59,4,0,
120,14,85,4,0,
120,14,86,4,0,
120,14,87,4,0,
120,14,92,4,0,
120,14,94,4,0,
120,14,104,4,0,
120,14,113,4,0,
120,14,115,4,0,
120,14,127,4,0,
120,14,148,4,0,
120,14,156,4,0,
120,14,164,4,0,
120,14,182,4,0,
120,14,207,4,0,
120,14,216,4,0,
120,14,218,4,0,
120,14,237,4,0,
120,14,240,4,0,
120,14,244,4,0,
120,14,258,4,0,
120,14,263,4,0,
120,14,291,4,0,
120,14,360,4,0,
120,14,430,4,0,
120,14,496,4,0,
120,14,503,4,0,
121,14,55,1,1,1
121,14,229,1,1,2
121,14,105,1,1,3
121,14,129,1,1,4
121,14,109,1,22,
121,14,173,3,0,
121,14,196,3,0,
121,14,214,3,0,
121,14,220,3,0,
121,14,271,3,0,
121,14,277,3,0,
121,14,278,3,0,
121,14,285,3,0,
121,14,324,3,0,
121,14,356,3,0,
121,14,472,3,0,
121,14,57,4,0,
121,14,58,4,0,
121,14,59,4,0,
121,14,63,4,0,
121,14,85,4,0,
121,14,86,4,0,
121,14,87,4,0,
121,14,92,4,0,
121,14,94,4,0,
121,14,104,4,0,
121,14,113,4,0,
121,14,115,4,0,
121,14,127,4,0,
121,14,138,4,0,
121,14,148,4,0,
121,14,156,4,0,
121,14,164,4,0,
121,14,182,4,0,
121,14,207,4,0,
121,14,216,4,0,
121,14,218,4,0,
121,14,237,4,0,
121,14,240,4,0,
121,14,244,4,0,
121,14,258,4,0,
121,14,263,4,0,
121,14,291,4,0,
121,14,360,4,0,
121,14,416,4,0,
121,14,430,4,0,
121,14,433,4,0,
121,14,447,4,0,
121,14,473,4,0,
121,14,477,4,0,
121,14,496,4,0,
121,14,503,4,0,
122,14,345,1,1,1
122,14,501,1,1,2
122,14,469,1,1,3
122,14,384,1,1,4
122,14,385,1,1,5
122,14,112,1,1,6
122,14,93,1,1,7
122,14,383,1,4,
122,14,96,1,8,
122,14,3,1,11,
122,14,102,1,15,1
122,14,149,1,15,2
122,14,227,1,18,
122,14,113,1,22,1
122,14,115,1,22,2
122,14,60,1,25,
122,14,164,1,29,
122,14,278,1,32,
122,14,271,1,36,
122,14,94,1,39,
122,14,272,1,43,
122,14,226,1,46,
122,14,219,1,50,
122,14,95,2,0,
122,14,102,2,0,
122,14,109,2,0,
122,14,196,2,0,
122,14,248,2,0,
122,14,252,2,0,
122,14,271,2,0,
122,14,298,2,0,
122,14,358,2,0,
122,14,417,2,0,
122,14,471,2,0,
122,14,478,2,0,
122,14,7,3,0,
122,14,8,3,0,
122,14,9,3,0,
122,14,173,3,0,
122,14,196,3,0,
122,14,214,3,0,
122,14,270,3,0,
122,14,271,3,0,
122,14,272,3,0,
122,14,277,3,0,
122,14,278,3,0,
122,14,285,3,0,
122,14,289,3,0,
122,14,324,3,0,
122,14,334,3,0,
122,14,343,3,0,
122,14,409,3,0,
122,14,428,3,0,
122,14,472,3,0,
122,14,478,3,0,
122,14,492,3,0,
122,14,63,4,0,
122,14,76,4,0,
122,14,85,4,0,
122,14,86,4,0,
122,14,87,4,0,
122,14,92,4,0,
122,14,94,4,0,
122,14,104,4,0,
122,14,113,4,0,
122,14,115,4,0,
122,14,138,4,0,
122,14,148,4,0,
122,14,156,4,0,
122,14,164,4,0,
122,14,168,4,0,
122,14,182,4,0,
122,14,207,4,0,
122,14,213,4,0,
122,14,216,4,0,
122,14,218,4,0,
122,14,219,4,0,
122,14,237,4,0,
122,14,240,4,0,
122,14,241,4,0,
122,14,244,4,0,
122,14,247,4,0,
122,14,259,4,0,
122,14,263,4,0,
122,14,269,4,0,
122,14,280,4,0,
122,14,332,4,0,
122,14,347,4,0,
122,14,371,4,0,
122,14,374,4,0,
122,14,411,4,0,
122,14,412,4,0,
122,14,416,4,0,
122,14,433,4,0,
122,14,447,4,0,
122,14,451,4,0,
122,14,473,4,0,
122,14,477,4,0,
122,14,496,4,0,
123,14,410,1,1,1
123,14,98,1,1,2
123,14,43,1,1,3
123,14,116,1,5,
123,14,228,1,9,
123,14,206,1,13,
123,14,97,1,17,
123,14,17,1,21,
123,14,210,1,25,
123,14,163,1,29,
123,14,13,1,33,
123,14,104,1,37,
123,14,404,1,41,
123,14,400,1,45,
123,14,458,1,49,
123,14,403,1,53,
123,14,14,1,57,
123,14,364,1,61,
123,14,13,2,0,
123,14,68,2,0,
123,14,179,2,0,
123,14,203,2,0,
123,14,211,2,0,
123,14,226,2,0,
123,14,318,2,0,
123,14,400,2,0,
123,14,405,2,0,
123,14,432,2,0,
123,14,173,3,0,
123,14,214,3,0,
123,14,282,3,0,
123,14,355,3,0,
123,14,366,3,0,
123,14,450,3,0,
123,14,14,4,0,
123,14,15,4,0,
123,14,63,4,0,
123,14,92,4,0,
123,14,104,4,0,
123,14,113,4,0,
123,14,156,4,0,
123,14,164,4,0,
123,14,168,4,0,
123,14,182,4,0,
123,14,206,4,0,
123,14,207,4,0,
123,14,213,4,0,
123,14,216,4,0,
123,14,218,4,0,
123,14,219,4,0,
123,14,237,4,0,
123,14,240,4,0,
123,14,241,4,0,
123,14,249,4,0,
123,14,263,4,0,
123,14,280,4,0,
